filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
.\samples\block number dependency (BN)\2529.sol,.\samples\block number dependency (BN)\2529.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447781.8630676,4.35106635093689,255,{},{},"{""analysis reports errors, check output.json""}","{""analysis unsuccessful, check output.json"",exception (AttributeError: 'NoneType' object has no attribute 'type'),""exception (slither.exceptions.SlitherException: Function not found on IR: TMP_50(None) = HIGH_LEVEL_CALL, dest:TMP_49(None), function:sub, arguments:['1']  .)""}"
.\samples\block number dependency (BN)\2530.sol,.\samples\block number dependency (BN)\2530.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716448136.8762484,23.373456239700317,255,"{assembly,boolean_equal,constable_states,constant_function_asm,cyclomatic_complexity,dead_code,divide_before_multiply,external_function,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2531.sol,.\samples\block number dependency (BN)\2531.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447969.3901563,23.570263385772705,255,"{assembly,boolean_equal,constable_states,constant_function_asm,cyclomatic_complexity,dead_code,divide_before_multiply,external_function,missing_inheritance,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local,unused_state}",{},{},{}
.\samples\block number dependency (BN)\2541.sol,.\samples\block number dependency (BN)\2541.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447460.4493058,23.146505117416382,255,"{assembly,boolean_equal,constable_states,constant_function_asm,dead_code,divide_before_multiply,external_function,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2553.sol,.\samples\block number dependency (BN)\2553.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447233.6789904,6.45156192779541,255,"{constable_states,incorrect_modifier,missing_zero_check,naming_convention,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,suicidal,timestamp,unchecked_transfer,variable_scope}",{},{},{}
.\samples\block number dependency (BN)\2584.sol,.\samples\block number dependency (BN)\2584.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446919.5465107,5.878391265869141,255,"{arbitrary_send_eth,boolean_equal,dead_code,events_access,events_maths,external_function,missing_zero_check,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,solc_version,too_many_digits,unchecked_transfer,uninitialized_local,unused_return,variable_scope,weak_prng}",{},{},{}
.\samples\block number dependency (BN)\2587.sol,.\samples\block number dependency (BN)\2587.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447579.1530218,4.780409574508667,255,"{arbitrary_send_eth,boolean_equal,dead_code,events_access,events_maths,external_function,missing_zero_check,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,solc_version,too_many_digits,unchecked_transfer,uninitialized_local,unused_return,variable_scope,weak_prng}",{},{},{}
.\samples\block number dependency (BN)\2589.sol,.\samples\block number dependency (BN)\2589.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446737.445055,5.146559476852417,255,"{arbitrary_send_eth,boolean_equal,dead_code,events_access,events_maths,external_function,missing_zero_check,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,solc_version,too_many_digits,unchecked_transfer,uninitialized_local,unused_return,variable_scope,weak_prng}",{},{},{}
.\samples\block number dependency (BN)\2593.sol,.\samples\block number dependency (BN)\2593.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447158.6062021,5.766860246658325,255,"{arbitrary_send_eth,boolean_equal,dead_code,events_access,events_maths,external_function,missing_zero_check,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,solc_version,too_many_digits,unchecked_transfer,uninitialized_local,unused_return,variable_scope,weak_prng}",{},{},{}
.\samples\block number dependency (BN)\2598.sol,.\samples\block number dependency (BN)\2598.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446604.892181,21.383644580841064,255,"{assembly,boolean_equal,constable_states,constant_function_asm,dead_code,divide_before_multiply,external_function,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2599.sol,.\samples\block number dependency (BN)\2599.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447818.0342767,22.81614351272583,255,"{assembly,boolean_equal,constable_states,constant_function_asm,cyclomatic_complexity,dead_code,divide_before_multiply,external_function,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2607.sol,.\samples\block number dependency (BN)\2607.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447115.0904927,20.33992075920105,255,"{arbitrary_send_eth,assembly,boolean_equal,constable_states,constant_function_asm,dead_code,divide_before_multiply,external_function,low_level_calls,missing_zero_check,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,timestamp,too_many_digits,unchecked_lowlevel,uninitialized_local,weak_prng}",{},{},{}
.\samples\block number dependency (BN)\2619.sol,.\samples\block number dependency (BN)\2619.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447391.2424245,6.324610710144043,255,"{constable_states,deprecated_standards,events_access,events_maths,incorrect_equality,missing_zero_check,naming_convention,reentrancy_events,solc_version,too_many_digits}",{},{},{}
.\samples\block number dependency (BN)\2622.sol,.\samples\block number dependency (BN)\2622.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446988.9975817,22.784366846084595,255,"{assembly,boolean_equal,constable_states,constant_function_asm,cyclomatic_complexity,dead_code,divide_before_multiply,external_function,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2632.sol,.\samples\block number dependency (BN)\2632.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446918.2072344,5.010037660598755,255,"{constable_states,deprecated_standards,events_access,events_maths,incorrect_equality,missing_zero_check,naming_convention,reentrancy_events,solc_version,too_many_digits}",{},{},{}
.\samples\block number dependency (BN)\2633.sol,.\samples\block number dependency (BN)\2633.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446671.1767318,7.274020671844482,255,"{arbitrary_send_eth,boolean_equal,dead_code,events_access,events_maths,external_function,missing_zero_check,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,solc_version,too_many_digits,unchecked_transfer,uninitialized_local,unused_return,variable_scope,weak_prng}",{},{},{}
.\samples\block number dependency (BN)\2638.sol,.\samples\block number dependency (BN)\2638.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447621.479157,4.712569713592529,255,"{arbitrary_send_eth,boolean_equal,dead_code,events_access,events_maths,external_function,missing_zero_check,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,solc_version,too_many_digits,unchecked_transfer,uninitialized_local,unused_return,variable_scope,weak_prng}",{},{},{}
.\samples\block number dependency (BN)\2644.sol,.\samples\block number dependency (BN)\2644.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446857.8492672,20.17142128944397,255,"{arbitrary_send_eth,assembly,boolean_equal,constable_states,constant_function_asm,dead_code,divide_before_multiply,external_function,low_level_calls,missing_zero_check,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,timestamp,too_many_digits,uninitialized_local,weak_prng}",{},{},{}
.\samples\block number dependency (BN)\2655.sol,.\samples\block number dependency (BN)\2655.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716448096.279672,19.551791667938232,255,"{assembly,boolean_equal,constable_states,constant_function_asm,cyclomatic_complexity,dead_code,divide_before_multiply,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2658.sol,.\samples\block number dependency (BN)\2658.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446791.7362337,5.5499444007873535,255,"{arbitrary_send_eth,boolean_equal,dead_code,events_access,events_maths,external_function,missing_zero_check,naming_convention,reentrancy_events,reentrancy_no_eth,solc_version,too_many_digits,unchecked_transfer,uninitialized_local,unused_return,variable_scope,weak_prng}",{},{},{}
.\samples\block number dependency (BN)\2670.sol,.\samples\block number dependency (BN)\2670.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447357.8698788,3.893376350402832,255,{solc_version},{},{},{}
.\samples\block number dependency (BN)\2684.sol,.\samples\block number dependency (BN)\2684.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446981.8562098,22.58006501197815,255,"{assembly,boolean_equal,constable_states,constant_function_asm,dead_code,divide_before_multiply,external_function,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local,unused_return}",{},{},{}
.\samples\block number dependency (BN)\2699.sol,.\samples\block number dependency (BN)\2699.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446966.458345,22.52376699447632,255,"{assembly,boolean_equal,constable_states,constant_function_asm,cyclomatic_complexity,dead_code,divide_before_multiply,external_function,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2717.sol,.\samples\block number dependency (BN)\2717.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446770.6997147,23.045788288116455,255,"{assembly,boolean_equal,constable_states,constant_function_asm,dead_code,divide_before_multiply,external_function,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local,unused_return}",{},{},{}
.\samples\block number dependency (BN)\2723.sol,.\samples\block number dependency (BN)\2723.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447685.4554758,23.311773777008057,255,"{assembly,boolean_equal,constable_states,constant_function_asm,divide_before_multiply,external_function,incorrect_equality,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2724.sol,.\samples\block number dependency (BN)\2724.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447439.878936,20.55282235145569,255,"{arbitrary_send_eth,assembly,boolean_equal,constable_states,constant_function_asm,dead_code,divide_before_multiply,external_function,low_level_calls,missing_zero_check,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,timestamp,too_many_digits,uninitialized_local,weak_prng}",{},{},{}
.\samples\block number dependency (BN)\2734.sol,.\samples\block number dependency (BN)\2734.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446716.8994572,4.695466995239258,255,"{arbitrary_send_eth,constable_states,costly_loop,divide_before_multiply,missing_zero_check,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_unlimited_gas,solc_version,unused_return}",{},{},{}
.\samples\block number dependency (BN)\2736.sol,.\samples\block number dependency (BN)\2736.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447848.8331242,9.4680917263031,255,"{arbitrary_send_erc20,arbitrary_send_eth,assembly,constant_function_asm,controlled_array_length,costly_loop,dead_code,events_maths,incorrect_equality,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,shadowing_state,solc_version,timestamp,too_many_digits}",{},{},{}
.\samples\block number dependency (BN)\2740.sol,.\samples\block number dependency (BN)\2740.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447091.7576942,23.317254304885864,255,"{assembly,boolean_equal,constable_states,constant_function_asm,cyclomatic_complexity,dead_code,divide_before_multiply,external_function,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2745.sol,.\samples\block number dependency (BN)\2745.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716448081.130226,26.178182363510132,255,"{arbitrary_send_eth,assembly,boolean_equal,constable_states,constant_function_asm,dead_code,divide_before_multiply,external_function,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2746.sol,.\samples\block number dependency (BN)\2746.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446681.6595705,25.991626739501953,255,"{arbitrary_send_eth,assembly,boolean_equal,constable_states,constant_function_asm,dead_code,divide_before_multiply,external_function,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2750.sol,.\samples\block number dependency (BN)\2750.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447730.0125458,21.610193729400635,255,"{assembly,boolean_equal,constable_states,constant_function_asm,divide_before_multiply,external_function,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2754.sol,.\samples\block number dependency (BN)\2754.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447292.795523,23.11404037475586,255,"{assembly,boolean_equal,constable_states,constant_function_asm,dead_code,divide_before_multiply,external_function,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2757.sol,.\samples\block number dependency (BN)\2757.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447536.1002414,29.464123964309692,255,"{assembly,boolean_equal,constable_states,constant_function_asm,dead_code,divide_before_multiply,external_function,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2761.sol,.\samples\block number dependency (BN)\2761.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447026.9049768,23.09051823616028,255,"{arbitrary_send_eth,assembly,boolean_equal,constable_states,constant_function_asm,constant_function_state,dead_code,divide_before_multiply,events_maths,external_function,missing_zero_check,naming_convention,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2763.sol,.\samples\block number dependency (BN)\2763.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716448067.766229,28.95607042312622,255,"{assembly,boolean_equal,constable_states,constant_function_asm,dead_code,divide_before_multiply,external_function,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2764.sol,.\samples\block number dependency (BN)\2764.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447157.5825028,29.761622428894043,255,"{assembly,boolean_equal,constable_states,constant_function_asm,dead_code,divide_before_multiply,external_function,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\277.sol,.\samples\block number dependency (BN)\277.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446942.042895,16.457547426223755,255,"{boolean_equal,costly_loop,cyclomatic_complexity,dead_code,divide_before_multiply,events_maths,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_unlimited_gas,shadowing_local,solc_version,tautology,too_many_digits,weak_prng}",{},{},{}
.\samples\block number dependency (BN)\2772.sol,.\samples\block number dependency (BN)\2772.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447863.6051164,4.4487128257751465,255,"{dead_code,divide_before_multiply,solc_version,timestamp}",{},{},{}
.\samples\block number dependency (BN)\2777.sol,.\samples\block number dependency (BN)\2777.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447514.84528,24.12541103363037,255,"{arbitrary_send_eth,assembly,boolean_equal,constant_function_asm,cyclomatic_complexity,dead_code,divide_before_multiply,external_function,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2783.sol,.\samples\block number dependency (BN)\2783.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447243.6886542,23.707576036453247,255,"{assembly,boolean_equal,constable_states,constant_function_asm,cyclomatic_complexity,dead_code,divide_before_multiply,external_function,missing_inheritance,missing_zero_check,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,unchecked_send,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2792.sol,.\samples\block number dependency (BN)\2792.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446923.2249131,22.625580549240112,255,"{assembly,boolean_equal,constable_states,constant_function_asm,dead_code,divide_before_multiply,external_function,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2794.sol,.\samples\block number dependency (BN)\2794.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447897.3748298,34.11892747879028,255,"{arbitrary_send_eth,assembly,boolean_equal,calls_loop,constable_states,constant_function_asm,cyclomatic_complexity,dead_code,divide_before_multiply,external_function,low_level_calls,mapping_deletion,missing_inheritance,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,similar_names,solc_version,tautology,timestamp,too_many_digits,uninitialized_local,unused_return}",{},{},{}
.\samples\block number dependency (BN)\2805.sol,.\samples\block number dependency (BN)\2805.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447506.1384246,7.297283411026001,255,"{constable_states,deprecated_standards,events_maths,low_level_calls,missing_zero_check,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,shadowing_builtin,similar_names,solc_version}",{},{},{}
.\samples\block number dependency (BN)\2821.sol,.\samples\block number dependency (BN)\2821.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446839.46661,22.30299711227417,255,"{assembly,boolean_equal,constable_states,constant_function_asm,cyclomatic_complexity,dead_code,divide_before_multiply,external_function,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2823.sol,.\samples\block number dependency (BN)\2823.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447646.3497791,23.363608360290527,255,"{assembly,boolean_equal,constable_states,constant_function_asm,cyclomatic_complexity,dead_code,divide_before_multiply,external_function,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2825.sol,.\samples\block number dependency (BN)\2825.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446740.9330173,4.938937425613403,255,"{arbitrary_send_eth,constable_states,controlled_array_length,events_access,events_maths,missing_zero_check,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_unlimited_gas,solc_version,too_many_digits}",{},{},{}
.\samples\block number dependency (BN)\2833.sol,.\samples\block number dependency (BN)\2833.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447132.9689229,24.499273777008057,255,"{assembly,boolean_equal,constable_states,constant_function_asm,cyclomatic_complexity,dead_code,divide_before_multiply,external_function,missing_inheritance,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2839.sol,.\samples\block number dependency (BN)\2839.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446848.176267,24.725192546844482,255,"{assembly,boolean_equal,constable_states,constant_function_asm,cyclomatic_complexity,dead_code,divide_before_multiply,external_function,missing_inheritance,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2855.sol,.\samples\block number dependency (BN)\2855.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447928.9714744,23.321213483810425,255,"{assembly,boolean_equal,constable_states,constant_function_asm,cyclomatic_complexity,dead_code,divide_before_multiply,external_function,missing_inheritance,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2859.sol,.\samples\block number dependency (BN)\2859.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447572.5325203,11.186854362487793,255,"{assembly,boolean_equal,cache_array_length,constant_function_asm,dead_code,divide_before_multiply,events_access,events_maths,external_function,missing_zero_check,naming_convention,pragma,redundant_statements,reentrancy_benign,reentrancy_events,reentrancy_no_eth,solc_version,timestamp,too_many_digits,unchecked_transfer,uninitialized_local,unused_state}",{},{},{}
.\samples\block number dependency (BN)\2876.sol,.\samples\block number dependency (BN)\2876.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446772.7440996,24.521247386932373,255,"{assembly,boolean_equal,constable_states,constant_function_asm,cyclomatic_complexity,dead_code,divide_before_multiply,external_function,low_level_calls,missing_inheritance,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2919.sol,.\samples\block number dependency (BN)\2919.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446661.3386905,4.104116201400757,255,"{assembly,constant_function_asm,controlled_array_length,naming_convention,solc_version}",{},{},{}
.\samples\block number dependency (BN)\2941.sol,.\samples\block number dependency (BN)\2941.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447724.047041,21.732218265533447,255,"{assembly,boolean_equal,constable_states,constant_function_asm,cyclomatic_complexity,dead_code,divide_before_multiply,external_function,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2947.sol,.\samples\block number dependency (BN)\2947.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446701.074728,25.121843814849854,255,"{assembly,boolean_equal,constable_states,constant_function_asm,cyclomatic_complexity,dead_code,divide_before_multiply,events_maths,external_function,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2949.sol,.\samples\block number dependency (BN)\2949.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716448040.2405372,24.650392532348633,255,"{assembly,boolean_equal,constable_states,constant_function_asm,cyclomatic_complexity,dead_code,divide_before_multiply,external_function,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2954.sol,.\samples\block number dependency (BN)\2954.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447952.337778,21.430530071258545,255,"{assembly,boolean_equal,constable_states,constant_function_asm,divide_before_multiply,external_function,incorrect_equality,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2963.sol,.\samples\block number dependency (BN)\2963.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446913.278594,6.2604076862335205,255,"{constable_states,dead_code,events_maths,external_function,missing_zero_check,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_unlimited_gas,solc_version,too_many_digits,unused_state}",{},{},{}
.\samples\block number dependency (BN)\2977.sol,.\samples\block number dependency (BN)\2977.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447358.6091533,11.067599534988403,255,"{assembly,boolean_equal,constable_states,constant_function_asm,costly_loop,dead_code,divide_before_multiply,events_access,external_function,function_init_state,missing_inheritance,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,shadowing_local,similar_names,solc_version,timestamp,too_many_digits,unimplemented_functions,unused_return}",{},{},{}
.\samples\block number dependency (BN)\2978.sol,.\samples\block number dependency (BN)\2978.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447565.7193904,12.148106813430786,255,"{assembly,boolean_equal,constable_states,constant_function_asm,costly_loop,dead_code,divide_before_multiply,events_access,external_function,function_init_state,missing_inheritance,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,shadowing_local,similar_names,solc_version,timestamp,too_many_digits,unimplemented_functions,unused_return}",{},{},{}
.\samples\block number dependency (BN)\2989.sol,.\samples\block number dependency (BN)\2989.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716446747.9064336,22.748404026031494,255,"{assembly,boolean_equal,constable_states,constant_function_asm,dead_code,divide_before_multiply,external_function,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,tautology,timestamp,too_many_digits,uninitialized_local}",{},{},{}
.\samples\block number dependency (BN)\2990.sol,.\samples\block number dependency (BN)\2990.sol,slither-0.10.0,solidity,2024/04/30,20240523_0643,1716447318.0538878,4.790752410888672,255,"{assembly,calls_loop,constant_function_asm,dead_code,external_function,naming_convention,reentrancy_events,reentrancy_no_eth,solc_version,unused_state}",{},{},{}
